*Algorithm,MirexRoot,MirexMajMin,MirexMajMinBass,MirexSevenths,MirexSeventhsBass,MeanSeg,UnderSeg,OverSeg
HL2,74.01,70.36,67.66,58.80,56.34,83.56,83.60,85.76
