*Algorithm,MirexRoot,MirexMajMin,MirexMajMinBass,MirexSevenths,MirexSeventhsBass,MeanSeg,UnderSeg,OverSeg
HL2,64.52,59.24,57.39,47.39,45.62,77.79,75.52,83.78
