*Algorithm,MirexRoot,MirexMajMin,MirexMajMinBass,MirexSevenths,MirexSeventhsBass,MeanSeg,UnderSeg,OverSeg
HL2,77.20,72.65,71.38,65.05,63.88,85.18,85.07,87.16
