*Algorithm,MirexRoot,MirexMajMin,MirexMajMinBass,MirexSevenths,MirexSeventhsBass,MeanSeg,UnderSeg,OverSeg
HL2,65.62,59.10,57.96,48.41,47.49,76.43,77.17,81.48
